StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Time_Vign_male_First_Click,Time_Vign_male_Last_Click,Time_Vign_male_Page_Submit,Time_Vign_male_Click_Count,W_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,W_Ef_LoEf_m,W_Ef_HiEf_m,W_Qu_LoEf_m,W_Qu_HiEf_m,W_Dif_LoEf_m,W_Dif_HiEf_m,W_Val_LoEf_m,W_Val_HiEf_m,AC_m_2,Sal_LoEf_1,Sal_HiEf_1,W_Coop_LoEf_m,W_Coop_HiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,W_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,W_Ef_LoEf_f,W_Ef_HiEf_f,W_Qu_LoEf_f,W_Qu_HiEf_f,W_Dif_LoEf_f,W_Dif_HiEf_f,W_Val_LoEf_f,W_Val_HiEf_f,W_AC_f_2,W_Sal_LoEf_f_1,W_Sal_HiEf_f_1,W_Coop_LoEf_f,W_Coop_HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:58:31,2024-09-16 15:58:31,2,,100,0,1,2024-09-16 15:58:31,R_bpUfXkmllWxSoWq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.14,3.25,45,6,2,2,4,5,5,2,6,1,4,1,1,5,7,2,7,3,5,4,5,3,2,4,7,1,5,1,3,6,5,5,2,1,5,3,7,3,5,1,2,29,31,4,5,83,4,,TEXT,TEXT,4,7,2,Euismod amet augue laoreet enim massa elementum leo vivamus cras.,166
2024-09-16 15:58:31,2024-09-16 15:58:31,2,,100,0,1,2024-09-16 15:58:31,R_0vsyc4CTiBbf4rQ,,,,,,,test,,1,5.43,7.06,9.31,16,2,6,4,6,7,5,7,4,4,2,7,7,5,1,2,5,2,7,6,3,1,2,6,2,1,4,4,3,6,3,6,5,3,3,1,5,7,7,4,1,24,19,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3,"Etiam eu, faucibus diam integer placerat rutrum dolorem a id faucibus! Convallis lorem commodo.",TEXT,TEXT,2,4,6,"Nullam. Nibh suscipit, molestie porta fringilla potenti accusamus. Vel tortor.",182
2024-09-16 15:58:32,2024-09-16 15:58:32,2,,100,0,1,2024-09-16 15:58:32,R_bO6YRjSJRADnp8q,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,4.2,9.7,27,6,5,2,4,4,7,5,3,7,5,2,2,1,6,3,4,5,5,3,5,7,7,4,4,5,6,7,7,5,3,2,6,1,5,3,1,5,7,5,5,35,35,2,5,18,1,,TEXT,TEXT,3,4,3,"Culpa auctor facilisi faucibus, diam? Viverra! Cras nunc maecenas et eros tincidunt dolorem, nibh placerat.",191
2024-09-16 15:58:32,2024-09-16 15:58:32,2,,100,0,1,2024-09-16 15:58:32,R_cHMp6hEauCQWUGG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,2.25,0.7,35,6,6,3,6,6,4,2,4,1,5,6,1,2,6,2,6,4,2,5,7,7,1,3,5,5,6,7,5,1,5,7,5,6,5,2,4,5,6,6,2,31,26,5,1,55,4,,TEXT,TEXT,3,6,4,Nullam euismod interdum eros. Vehicula a ridiculus consequat ab cursus amet ante.,195
2024-09-16 15:58:32,2024-09-16 15:58:32,2,,100,0,1,2024-09-16 15:58:32,R_0PWGkbMNJAflmiG,,,,,,,test,,1,6.01,6.53,6.89,13,3,1,5,5,1,3,5,7,4,7,1,2,6,1,7,7,7,5,3,3,5,7,1,3,1,6,7,2,1,4,6,5,3,6,2,6,5,5,4,6,24,31,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3,Eget sapien imperdiet felis culpa porttitor ligula convallis neque neque.,TEXT,TEXT,1,7,9,"Dui ullamcorper rutrum at interdum nonummy pede vestibulum. Turpis. Convallis facilisis justo, aenean sodales.",189
2024-09-16 15:58:32,2024-09-16 15:58:32,2,,100,0,1,2024-09-16 15:58:32,R_e4FjAsVDjgORREG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,5.12,5.62,16,5,2,4,5,2,2,3,5,6,5,4,1,5,7,3,4,6,5,6,2,3,3,5,1,4,4,2,5,5,3,2,5,5,7,2,4,7,7,3,5,13,30,7,6,108,3,Nunc! Est tempus integer. Scelerisque curabitur! Vel duis etiam rhoncus vivamus bibendum id.,TEXT,TEXT,1,6,10,Eget fusce gravida! Velit? Et! Culpa atque convallis primis ridiculus bibendum.,185
2024-09-16 15:58:33,2024-09-16 15:58:33,2,,100,0,1,2024-09-16 15:58:33,R_8puUs9i0RZMJMLc,,,,,,,test,,1,4.5,6.77,4.65,45,5,1,4,3,7,7,4,3,7,2,3,4,3,2,6,5,6,4,3,1,2,1,3,7,4,5,2,1,7,4,4,2,6,3,7,7,7,5,2,6,14,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,,TEXT,TEXT,3,6,5,Platea donec. Mauris risus sed dictumst nullam vestibulum aliquet sem. Faucibus.,181
2024-09-16 15:58:33,2024-09-16 15:58:33,2,,100,0,1,2024-09-16 15:58:33,R_bqnsKvci5t2k6G2,,,,,,,test,,1,5.82,6.54,9.45,27,1,1,7,4,3,1,6,3,1,2,6,1,5,6,2,7,7,3,1,6,2,5,6,6,1,6,3,6,7,6,4,2,1,6,7,2,7,5,7,2,18,32,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,,TEXT,TEXT,2,9,10,Dui blandit auctor sapien suscipit tellus temporibus interdum augue elit augue potenti.,187
2024-09-16 15:58:33,2024-09-16 15:58:33,2,,100,0,1,2024-09-16 15:58:33,R_2ugs9QW4tFUgKY6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65,8.01,9.9,39,1,7,5,1,4,1,4,2,2,2,2,5,5,6,4,3,3,3,2,4,4,7,1,3,1,3,7,4,6,1,2,1,5,2,6,7,1,3,3,5,23,31,5,2,93,3,Porttitor sagittis culpa mi magna proin etiam? Tempus eleifend. Mi placerat praesent nulla felis dignissim.,TEXT,TEXT,1,3,9,Est facilisis neque aliquet duis. Mattis tempus morbi dolor metus posuere sagittis massa.,155
2024-09-16 15:58:33,2024-09-16 15:58:33,2,,100,0,1,2024-09-16 15:58:34,R_2oBgeqhbCfDlRrw,,,,,,,test,,1,2.42,9.29,7.42,6,3,5,1,4,6,4,4,7,1,3,3,2,3,2,5,5,4,3,5,7,2,6,3,5,2,6,5,7,4,6,4,4,4,2,4,6,5,2,1,2,34,33,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,TEXT,TEXT,4,8,6,Dolorem iaculis ante platea. Ultrices nonummy at? Porttitor aenean culpa ligula mauris culpa.,178
2024-09-16 15:58:34,2024-09-16 15:58:34,2,,100,0,1,2024-09-16 15:58:34,R_cGsmpNytRwjIkv4,,,,,,,test,,1,4.97,5.1,8.63,14,5,7,1,2,3,2,6,7,3,1,7,1,2,3,7,3,7,3,5,4,3,1,1,2,2,6,3,2,1,2,1,6,2,2,6,3,2,4,7,4,29,19,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4,,TEXT,TEXT,2,1,5,Euismod tempora cras vulputate accusamus vulputate vitae enim laoreet donec neque consectetuer tempor.,152
2024-09-16 15:58:34,2024-09-16 15:58:34,2,,100,0,1,2024-09-16 15:58:34,R_9LvERwvFwHxYffU,,,,,,,test,,1,4.14,9.55,4.14,15,5,7,3,7,5,3,2,4,6,4,5,7,3,3,5,2,4,4,5,4,2,4,7,3,2,6,5,1,5,5,1,2,6,4,2,4,3,2,4,5,25,26,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,,TEXT,TEXT,1,7,4,"Ab. Malesuada. Natoque. Nulla, cursus culpa magnis. Laoreet? Suspendisse risus. Elit nec ultrices et. Dolor.",175
2024-09-16 15:58:34,2024-09-16 15:58:34,2,,100,0,1,2024-09-16 15:58:34,R_8uKOesG3SNzvaWq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,7.47,7.02,40,2,6,1,1,2,2,4,3,7,4,3,7,7,1,2,6,3,3,3,6,2,6,7,2,2,7,5,6,6,3,2,2,1,6,7,7,4,2,2,4,36,20,5,6,32,2,,TEXT,TEXT,2,1,8,"Wisi mi, eros sapien imperdiet fringilla luctus pretium per! Proin nec vulputate id.",170
2024-09-16 15:58:34,2024-09-16 15:58:34,2,,100,0,1,2024-09-16 15:58:35,R_cTFicyfboTnyfWu,,,,,,,test,,1,7.93,8.27,8.66,50,2,5,1,5,3,6,3,3,4,5,2,5,5,3,1,4,5,6,4,4,1,7,5,5,7,3,5,2,3,6,3,2,5,4,2,3,6,7,5,6,36,24,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,1,,TEXT,TEXT,1,7,5,"Sit lectus. Malesuada auctor consectetuer accusamus orci felis posuere atque potenti, est.",178
2024-09-16 15:58:35,2024-09-16 15:58:35,2,,100,0,1,2024-09-16 15:58:35,R_8nQqIfk0ujtkVG6,,,,,,,test,,1,1.01,2.16,7.41,15,2,5,1,3,1,4,4,2,1,6,5,1,4,7,1,1,2,3,5,5,1,3,7,4,7,3,5,2,2,7,1,6,4,6,1,3,7,7,6,1,34,32,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2,,TEXT,TEXT,3,5,2,Dapibus felis nunc fermentum. Eget ligula diam felis imperdiet wisi elementum arcu ullamcorper fringilla.,159
2024-09-16 15:58:35,2024-09-16 15:58:35,2,,100,0,1,2024-09-16 15:58:35,R_8ArRowRJ9TQ1Xi6,,,,,,,test,,1,4.15,7.66,5.18,17,1,5,1,4,7,7,1,1,3,5,4,5,4,4,5,1,4,7,6,6,4,2,6,3,2,3,4,4,6,6,5,5,2,4,1,7,5,1,7,3,21,35,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4,,TEXT,TEXT,2,1,6,Amet pellentesque urna fringilla nonummy potenti purus. Eros? Tincidunt dolor.,175
2024-09-16 15:58:35,2024-09-16 15:58:35,2,,100,0,1,2024-09-16 15:58:35,R_9RjHNt8UJhFvxSm,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,9.73,9.76,9,4,7,5,5,4,2,6,5,6,3,7,4,5,3,3,4,6,1,1,2,3,1,5,5,7,1,4,7,1,3,5,6,2,6,5,5,7,7,3,5,25,27,7,3,49,3,"Tempora, ridiculus integer consequat velit mi tellus facilisi enim aliquam suspendisse.",TEXT,TEXT,1,3,2,Ultrices sem. Porttitor. Vel volutpat montes. Eu aenean eu et auctor. Laoreet sem primis! Vivamus.,181
2024-09-16 15:58:35,2024-09-16 15:58:36,2,,100,1,1,2024-09-16 15:58:36,R_aVl5mGiVrnHjZoG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,7.86,6.73,39,7,6,1,6,4,5,3,3,1,5,1,5,5,1,6,7,3,7,4,2,4,2,2,5,5,3,2,6,3,5,6,1,2,7,6,1,1,1,5,7,32,23,7,4,36,2,,TEXT,TEXT,1,9,3,Nullam sit pharetra eget quam sed pede integer dui. Blandit dolorem facilisis turpis primis quis.,172
2024-09-16 15:58:36,2024-09-16 15:58:36,2,,100,0,1,2024-09-16 15:58:36,R_2nnroeGWEzYXBlQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,5.95,6.09,23,7,4,5,5,6,2,1,2,7,1,3,7,5,5,7,4,6,5,5,2,7,6,7,1,6,1,7,7,6,2,7,1,7,2,6,2,6,3,7,3,32,17,3,5,61,4,,TEXT,TEXT,3,3,3,Diam interdum diam potenti est malesuada scelerisque nunc porttitor? Augue. Fusce fusce.,197
2024-09-16 15:58:36,2024-09-16 15:58:36,2,,100,0,1,2024-09-16 15:58:36,R_b78eGke1xptHMTY,,,,,,,test,,1,6.25,9.02,9.08,35,2,2,6,3,5,4,5,7,5,3,5,5,2,1,1,1,2,7,3,4,2,1,5,2,3,6,2,2,1,3,6,4,4,2,3,1,3,7,5,5,16,21,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,3,Dui auctor fusce cras lectus. Accusamus vulputate per per tempus.,TEXT,TEXT,4,2,1,Sagittis viverra in dictumst donec blandit suspendisse elementum commodo quam! Velit.,151
2024-09-16 15:58:36,2024-09-16 15:58:36,2,,100,0,1,2024-09-16 15:58:36,R_4SGwRHv1tB3J6e2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,6.03,5.78,47,2,6,7,3,6,5,5,3,6,3,3,1,5,7,4,7,2,4,1,4,1,3,2,6,2,6,2,7,4,3,5,6,5,4,1,5,3,4,7,4,34,23,5,5,103,4,,TEXT,TEXT,2,7,9,Magna vel? Tortor at dui ab? Ac? Dignissim fringilla! Consequat nibh morbi ante integer metus.,187
2024-09-16 15:58:36,2024-09-16 15:58:37,2,,100,1,1,2024-09-16 15:58:37,R_838EwJAwVzje52S,,,,,,,test,,1,2.77,5.52,9.2,35,5,4,7,6,6,1,7,6,5,2,1,7,5,5,6,4,1,5,4,3,4,3,1,6,1,6,5,3,6,1,5,2,2,2,4,6,1,6,4,1,16,15,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4,,TEXT,TEXT,2,4,9,Ultricies urna egestas urna enim gravida porta ligula etiam suspendisse dui ultricies.,179
2024-09-16 15:58:37,2024-09-16 15:58:37,2,,100,0,1,2024-09-16 15:58:37,R_0U61ObzV9vup1yK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,9.96,9.98,43,1,1,2,3,2,2,3,7,7,6,2,2,5,4,1,1,2,2,5,3,2,2,5,4,2,3,5,3,4,1,7,1,1,4,6,1,4,2,1,7,21,35,5,1,43,4,,TEXT,TEXT,4,4,3,"Integer. Primis, maecenas. Rhoncus eget laoreet quis nonummy. Blandit leo, justo.",142
2024-09-16 15:58:37,2024-09-16 15:58:37,2,,100,0,1,2024-09-16 15:58:37,R_dil6droSkmGjmfA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,7.1,2.09,19,2,7,1,3,5,1,4,6,5,2,3,1,2,4,2,2,2,6,3,4,3,2,2,1,3,5,6,5,2,3,2,6,7,1,2,3,5,2,2,3,18,23,4,2,93,3,"Ab consectetuer. Nunc, sapien, tempora. Vehicula montes lectus sollicitudin molestie culpa bibendum mi.",TEXT,TEXT,2,3,8,Aliquet sagittis natoque tellus. Donec donec. Pede purus felis temporibus.,147
2024-09-16 15:58:37,2024-09-16 15:58:37,2,,100,0,1,2024-09-16 15:58:37,R_6SwisE54ksvPhCm,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96,6.36,6.95,4,2,1,7,5,3,2,4,5,7,3,5,4,5,1,6,3,7,1,2,7,2,2,7,5,4,5,5,3,5,7,3,1,6,4,3,5,3,3,7,3,31,15,2,2,43,1,,TEXT,TEXT,4,9,6,Ipsum ultrices sapien lorem commodo dignissim platea dolorem! Etiam. Porta? In primis.,184
2024-09-16 15:58:38,2024-09-16 15:58:38,2,,100,0,1,2024-09-16 15:58:38,R_1RJe5HbUaUQMkwm,,,,,,,test,,1,7.25,9.76,9.97,31,6,2,5,3,4,3,5,4,4,7,3,4,5,7,4,5,1,7,3,3,2,1,7,2,6,4,5,7,5,2,4,5,2,1,7,5,2,6,1,7,31,31,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3,Vestibulum luctus purus sem diam pellentesque non quam risus rutrum.,TEXT,TEXT,2,4,5,"Lorem convallis vulputate, arcu etiam per proin. Maecenas primis ante ab vestibulum.",181
2024-09-16 15:58:38,2024-09-16 15:58:38,2,,100,0,1,2024-09-16 15:58:38,R_ehvWBuMOFyqyoaa,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,7.24,6.51,19,1,4,3,6,3,7,3,3,3,6,5,5,2,5,6,1,2,3,5,2,7,4,6,2,4,5,1,5,3,3,4,2,4,5,6,6,6,5,2,6,24,32,1,5,51,1,,TEXT,TEXT,3,1,8,"Nonummy orci facilisi dapibus, eu tortor. Tincidunt. Felis enim dignissim.",175
2024-09-16 15:58:38,2024-09-16 15:58:38,2,,100,0,1,2024-09-16 15:58:38,R_3agr8zncFrAFqpo,,,,,,,test,,1,0.14,9.31,2.65,5,1,7,3,3,2,2,2,1,6,2,4,5,6,6,5,6,3,3,7,5,6,1,7,1,1,6,7,2,1,5,7,5,4,3,7,4,3,7,1,3,28,25,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2,,TEXT,TEXT,1,1,9,Venenatis nibh. Nec per eros quam interdum tortor purus elementum viverra vivamus massa.,174
2024-09-16 15:58:38,2024-09-16 15:58:38,2,,100,0,1,2024-09-16 15:58:39,R_8hMmsEPU82mTJlQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84,8.84,8.98,19,5,6,4,1,3,1,1,3,5,4,7,6,1,2,3,5,2,5,1,3,7,2,4,7,6,3,7,5,7,4,5,3,5,3,2,6,1,1,3,6,18,14,2,3,106,2,,TEXT,TEXT,4,7,1,Justo dolorem integer in ridiculus. Eget porta culpa felis magnis accusamus.,170
2024-09-16 15:58:39,2024-09-16 15:58:39,2,,100,0,1,2024-09-16 15:58:39,R_2sfzRSCt6vzEMLQ,,,,,,,test,,1,5.45,9.13,7,14,1,7,3,7,6,3,6,2,5,6,2,1,1,5,1,4,3,6,6,2,3,4,5,1,1,1,6,6,2,3,3,5,2,4,7,6,6,7,1,7,14,34,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,4,,TEXT,TEXT,4,6,5,Ac elit ut nec viverra? Vivamus rutrum tortor consectetuer potenti ultrices? Suspendisse.,177
2024-09-16 15:58:39,2024-09-16 15:58:39,2,,100,0,1,2024-09-16 15:58:39,R_74HoWQVpjh3tiYK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,8.9,6.4,42,7,1,5,3,5,2,4,6,3,5,1,3,2,7,1,1,2,1,6,1,7,6,4,2,7,6,3,1,6,3,3,4,1,7,4,1,2,5,5,5,30,20,2,4,22,1,,TEXT,TEXT,4,6,9,Pellentesque convallis odio gravida? Dictumst. Vestibulum mi. Fringilla est. Quis vehicula consequat.,169
2024-09-16 15:58:39,2024-09-16 15:58:39,2,,100,0,1,2024-09-16 15:58:39,R_0ibrnbNr3R81PTM,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.58,9.71,45,4,5,1,1,6,3,7,7,6,4,3,7,4,6,6,1,5,6,5,1,6,5,2,1,2,7,1,2,2,1,6,6,5,3,2,5,7,2,7,1,28,27,2,4,58,2,,TEXT,TEXT,2,7,8,Interdum erat volutpat sollicitudin integer volutpat urna enim proin facilisi mattis.,181
2024-09-16 15:58:39,2024-09-16 15:58:39,2,,100,0,1,2024-09-16 15:58:40,R_2iwNCSGDeb6W0C2,,,,,,,test,,1,2.91,9.97,4.77,25,2,6,6,3,3,1,2,2,2,6,5,4,2,1,6,7,2,6,7,7,6,7,5,7,4,4,5,5,1,7,2,6,4,4,7,2,5,5,3,4,36,25,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,,TEXT,TEXT,4,2,2,Dictumst faucibus aenean egestas pharetra venenatis! Consectetuer primis? Augue. Vestibulum purus.,186
2024-09-16 15:58:40,2024-09-16 15:58:40,2,,100,0,1,2024-09-16 15:58:40,R_4PzSx2jHEhHS3RA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,4.04,5.95,48,1,4,6,6,3,7,7,7,2,1,4,6,2,6,3,1,4,3,1,7,1,5,4,7,7,2,7,6,6,4,7,6,1,7,4,1,3,3,2,7,15,14,2,2,22,3,Temporibus ultrices velit accumsan vel turpis lacus dui purus sapien proin! Suspendisse aenean sapien? Atque.,TEXT,TEXT,1,3,1,"Platea eros dictumst, mauris curabitur enim vehicula gravida. Pede facilisi pretium.",180
2024-09-16 15:58:40,2024-09-16 15:58:40,2,,100,0,1,2024-09-16 15:58:40,R_42XHjgFu6EVmDTo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,3.24,5.34,35,5,4,4,3,4,4,6,1,1,1,3,2,1,4,6,6,5,4,5,7,5,2,4,5,3,1,5,6,2,6,6,7,7,7,7,5,4,5,1,5,26,24,6,5,66,4,,TEXT,TEXT,3,7,1,Nunc commodo in viverra! Diam velit. Dolor. Imperdiet convallis ultricies magna aliquam aliquam pede tellus.,185
2024-09-16 15:58:40,2024-09-16 15:58:40,2,,100,0,1,2024-09-16 15:58:40,R_6SvFysurhJ0vfoO,,,,,,,test,,1,2.02,2.26,5.17,31,4,1,1,4,1,2,1,2,4,7,6,4,1,7,1,3,3,6,1,6,4,1,4,7,4,4,3,5,7,4,7,3,6,5,7,3,6,7,3,2,31,19,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,4,,TEXT,TEXT,2,5,4,Ac! Neque iaculis gravida faucibus sodales. Diam at platea felis.,173
2024-09-16 15:58:40,2024-09-16 15:58:41,2,,100,1,1,2024-09-16 15:58:41,R_e2spfonjo3Giyjk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,8.75,8.07,30,6,4,7,1,2,4,7,4,5,4,5,2,6,4,5,7,3,4,7,4,5,3,4,1,7,2,4,4,1,5,2,5,2,6,4,1,6,6,6,1,26,29,3,6,94,2,,TEXT,TEXT,1,4,7,Iaculis? Interdum wisi? Gravida donec ante est tincidunt pede suscipit faucibus commodo.,181
2024-09-16 15:58:41,2024-09-16 15:58:41,2,,100,0,1,2024-09-16 15:58:41,R_ctG63K5DNzbAfhs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,9.69,9.99,50,3,6,2,1,2,4,7,4,5,4,6,2,1,2,2,5,2,4,2,7,3,5,6,6,1,5,2,7,7,2,3,6,3,2,4,6,1,1,7,6,32,31,5,3,95,2,,TEXT,TEXT,3,1,4,"Tempora nibh dictumst enim per, integer. Lacus interdum nullam ultrices nullam. Vitae? Pretium.",165
2024-09-16 15:58:41,2024-09-16 15:58:41,2,,100,0,1,2024-09-16 15:58:41,R_2s19O0M0ks3IxaC,,,,,,,test,,1,7.77,7.79,8.71,50,2,1,4,7,4,1,3,1,4,4,2,1,6,3,3,7,1,5,7,2,2,5,6,7,7,2,2,4,1,6,3,3,4,6,7,4,6,7,2,4,26,15,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2,,TEXT,TEXT,1,3,8,"Pharetra nullam sed ac dictumst? Cursus magna, facilisis est lacus facilisis lacus elit nibh.",171
2024-09-16 15:58:41,2024-09-16 15:58:41,2,,100,0,1,2024-09-16 15:58:41,R_06xPdoQ7p9I3OXc,,,,,,,test,,1,8.4,9.67,8.52,0,2,1,5,6,3,2,1,7,4,3,7,3,4,6,6,5,4,4,4,3,2,6,1,7,1,3,3,5,7,3,3,4,1,5,4,6,2,1,4,5,15,18,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2,,TEXT,TEXT,2,6,6,Morbi. Molestie risus tellus imperdiet sagittis phasellus lorem arcu ligula? Magna.,170
2024-09-16 15:58:41,2024-09-16 15:58:42,2,,100,1,1,2024-09-16 15:58:42,R_eG5ai78pc7ELWo6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,9.14,9.17,9,2,5,7,7,4,5,4,2,5,5,7,4,2,2,6,1,1,4,3,3,1,3,7,6,7,6,7,3,7,3,6,7,5,2,7,6,1,2,7,7,19,24,5,1,32,4,,TEXT,TEXT,1,1,5,Atque turpis! Cursus turpis? Ridiculus! Venenatis? Placerat. Culpa massa suscipit sagittis. Elit natoque placerat.,191
